"expedia_id","site_id","scraped_url"
"4761754","BOOKING_INT","https://www.booking.com/hotel/it/valentino-srl.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaJUCiAEBmAExuAEXyAEP2AEB6AEB-AECiAIBqAIDuALexufqBcACAQ&sid=b60fd3100851549ef6610f5de5028380&all_sr_blocks=23780101_190231570_0_1_0&checkin=2019-08-22&checkout=2019-08-23&dest_id=907&dest_type=region&hapos=494&highlighted_blocks=23780101_190231570_0_1_0&hpos=29&nflt=class%3D0%3B&sr_order=popularity&srepoch=1566172106&srpvid=e266a76531dd0042&ucfs=1&from=searchresults ;highlight_room=#hotelTmpl"
"38976876","BOOKING_INT","https://www.booking.com/hotel/it/campanili-di-puglia-b-amp-b.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaJUCiAEBmAExuAEXyAEP2AEB6AEB-AECiAIBqAIDuALexufqBcACAQ&sid=b60fd3100851549ef6610f5de5028380&all_sr_blocks=511538802_176368206_2_2_0&checkin=2019-08-22&checkout=2019-08-23&dest_id=907&dest_type=region&hapos=870&highlighted_blocks=511538802_176368206_2_2_0&hpos=5&nflt=class%3D0%3B&sr_order=popularity&srepoch=1566172154&srpvid=9ea2a77d567a00a8&ucfs=1&from=searchresults ;highlight_room=#hotelTmpl"
"33312371","BOOKING_INT","https://www.booking.com/hotel/it/edera-e-camelie.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaKYCiAEBmAExuAEYyAEM2AEB6AEB-AECiAIBqAIEuAK0xefqBcACAQ&sid=3a16b714101880fbac78c61603d721bd&all_sr_blocks=436689302_130876888_2_1_0&checkin=2019-08-21&checkout=2019-08-22&dest_id=-110339&dest_type=city&hapos=493&highlighted_blocks=436689302_130876888_2_1_0&hpos=28&sr_order=popularity&srepoch=1566171901&srpvid=0ca7a6fe34f6004a&ucfs=1&from=searchresults ;highlight_room=;spdest=ci/-110339;spdist=#hotelTmpl"
"9532706","BOOKING_INT","https://www.booking.com/hotel/it/affittacamere-gozzante.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaJUCiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuAL_yefqBcACAQ&sid=8510a98c19b5b83d882122e9e24b163e&all_sr_blocks=105419503_89878499_3_0_0&checkin=2019-08-20&checkout=2019-08-21&dest_id=-122142&dest_type=city&hapos=105&highlighted_blocks=105419503_89878499_3_0_0&hpos=40&sr_order=popularity&srepoch=1566172441&srpvid=8046a80cb1ed00b2&ucfs=1&from=searchresults ;highlight_room=;spdest=ci/-122142;spdist=#hotelTmpl"
"9781061","AIRBNB","https://www.airbnb.co.uk/rooms/14282886?guests=2&check_in=2019-11-13&check_out=2019-11-20&_set_bev_on_new_domain=1566172391_YjQ3N2RhY2E0NjA2"
"37793395","BOOKING_INT","https://www.booking.com/hotel/it/cortile-calinea.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaJUCiAEBmAExuAEXyAEP2AEB6AEB-AECiAIBqAIDuALexufqBcACAQ&sid=b60fd3100851549ef6610f5de5028380&all_sr_blocks=380292302_121336980_2_1_0&checkin=2019-08-22&checkout=2019-08-23&dest_id=907&dest_type=region&hapos=894&highlighted_blocks=380292302_121336980_2_1_0&hpos=29&nflt=class%3D0%3B&sr_order=popularity&srepoch=1566172154&srpvid=9ea2a77d567a00a8&ucfs=1&from=searchresults ;highlight_room=#hotelTmpl"
"23331732","BOOKING_AVAIL","https://www.booking.com/hotel/it/nuovo-diana.html?label=gen173nr-1FCAEoggI46AdIM1gEaDuIAQGYATG4ARjIARTYAQHoAQH4AQKIAgGoAgS4AufH5-oFwAIB&sid=7914c434f2635ff18637b2f2bcd02925&all_sr_blocks=49318701_88465029_0_2_0&checkin=2019-08-23&checkout=2019-08-24&dest_id=-129467&dest_type=city&group_adults=2&group_children=0&hapos=1&highlighted_blocks=49318701_88465029_0_2_0&hpos=1&no_rooms=1&sr_order=popularity&srepoch=1566172147&srpvid=fb0da779131a01a2&ucfs=1&from=searchresults ;highlight_room=#hotelTmpl"
"31477775","BOOKING_INT","https://www.booking.com/hotel/it/269-suites-sorrento.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaKYCiAEBmAExuAEYyAEM2AEB6AEB-AECiAIBqAIEuAK7yOfqBcACAQ&sid=9a67503e929455c00b38f36af7f81d7c&all_sr_blocks=186984104_108076599_2_0_0&checkin=2019-08-22&checkout=2019-08-23&dest_id=-110339&dest_type=city&hapos=805&highlighted_blocks=186984104_108076599_2_0_0&hpos=40&sr_order=popularity&srepoch=1566172342&srpvid=d645a7da91f0004e&ucfs=1&bhgwe_cep=1&from=searchresults ;highlight_room=;spdest=ci/-110339;spdist=#hotelTmpl"
"23069674","BOOKING_INT","https://www.booking.com/hotel/it/corte-dei-nobili.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaKYCiAEBmAExuAEYyAEP2AEB6AEB-AECiAIBqAIEuALDyefqBcACAQ&sid=9ef9303a0e8cec816abd30837ed2c3cc&all_sr_blocks=146799803_200445858_2_1_0&checkin=2019-08-22&checkout=2019-08-23&dest_id=-122100&dest_type=city&hapos=161&highlighted_blocks=146799803_200445858_2_1_0&hpos=46&sr_order=popularity&srepoch=1566172381&srpvid=9384a7eef1ab0094&ucfs=1&from=searchresults ;highlight_room=;spdest=ci/-122100;spdist=#hotelTmpl"
"23654243","BOOKING_INT","https://www.booking.com/hotel/it/un-39-altalena-sul-mare.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaJUCiAEBmAExuAEXyAEP2AEB6AEB-AECiAIBqAIDuALexufqBcACAQ&sid=b60fd3100851549ef6610f5de5028380&all_sr_blocks=313976601_153060563_4_0_0&checkin=2019-08-22&checkout=2019-08-23&dest_id=907&dest_type=region&hapos=6&highlighted_blocks=313976601_153060563_4_0_0&hpos=6&nflt=class%3D3%3B&sr_order=popularity&srepoch=1566172020&srpvid=f81fa73a0e0300b8&ucfs=1&bhgwe_cep=1&from=searchresults ;highlight_room=#hotelTmpl"
"4796563","BOOKING_INT","https://www.booking.com/hotel/it/antica-rudiae.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaJUCiAEBmAExuAEXyAEP2AEB6AEB-AECiAIBqAIDuALexufqBcACAQ&sid=b60fd3100851549ef6610f5de5028380&all_sr_blocks=34999001_120836826_0_1_0&checkin=2019-08-22&checkout=2019-08-23&dest_id=907&dest_type=region&hapos=223&highlighted_blocks=34999001_120836826_0_1_0&hpos=8&nflt=class%3D3%3B&sr_order=popularity&srepoch=1566172073&srpvid=dda5a7541ae200eb&ucfs=1&from=searchresults ;highlight_room=#hotelTmpl"
"13148040","AIRBNB","https://www.airbnb.com/rooms/5007650?&guests=2&check_in=2019-11-13&check_out=2019-11-20"
"11925245","BOOKING_INT","https://www.booking.com/hotel/it/la-torre-del-cestello.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaKYCiAEBmAExuAEYyAEP2AEB6AEB-AECiAIBqAIEuAK0x-fqBcACAQ&sid=b2c9fca97b86009094cb3bd45b96557d&all_sr_blocks=137656901_86577908_2_0_0&checkin=2019-08-20&checkout=2019-08-21&dest_id=-118879&dest_type=city&group_adults=2&group_children=0&hapos=400&highlighted_blocks=137656901_86577908_2_0_0&hpos=35&no_rooms=1&sr_order=popularity&srepoch=1566172151&srpvid=fe4aa77bf71901d3&ucfs=1&from=searchresults ;highlight_room=;spdest=ci/-118879;spdist=#hotelTmpl"
"18737694","BOOKING_INT","https://www.booking.com/hotel/it/domus-salento-suite-amp-apartments.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaJUCiAEBmAExuAEXyAEP2AEB6AEB-AECiAIBqAIDuALexufqBcACAQ&sid=b60fd3100851549ef6610f5de5028380&all_sr_blocks=203201201_122618885_2_42_0&checkin=2019-08-22&checkout=2019-08-23&dest_id=907&dest_type=region&hapos=770&highlighted_blocks=203201201_122618885_2_42_0&hpos=5&nflt=class%3D0%3B&sr_order=popularity&srepoch=1566172143&srpvid=f8cea777099f0202&ucfs=1&from=searchresults ;highlight_room=#hotelTmpl"
"33458274","BOOKING_AVAIL","https://www.booking.com/hotel/it/agriturismo-le-capannacce-urbania.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaDuIAQGYATG4ARjIAQzYAQHoAQH4AQKIAgGoAgS4Aq_C5-oFwAIB&sid=73d9e2cedb367e6631f0f0f85b829818&all_sr_blocks=425427306_128734214_2_0_0&checkin=2019-08-22&checkout=2019-08-23&dest_id=905&dest_type=region&hapos=321&highlighted_blocks=425427306_128734214_2_0_0&hpos=56&sr_order=popularity&srepoch=1566171515&srpvid=12a8a63d98020183&ucfs=1&from=searchresults ;highlight_room=#hotelTmpl"
"5129704","BOOKING_INT","https://www.booking.com/hotel/it/residence-villa-yiara.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaKYCiAEBmAExuAEYyAEO2AEB6AEB-AECiAIBqAIEuALkx-fqBcACAQ&sid=66e3fe63f89bc524bbabc62deded6b0e&all_sr_blocks=41247710_156411441_2_1_0&checkin=2019-08-22&checkout=2019-08-23&dest_id=1681&dest_type=region&group_adults=2&group_children=0&hapos=19&highlighted_blocks=41247710_156411441_2_1_0&hpos=4&no_rooms=1&sr_order=popularity&srepoch=1566172154&srpvid=990fa77d82270043&ucfs=1&from=searchresults ;highlight_room=#hotelTmpl"
"22279175","BOOKING_INT","https://www.booking.com/hotel/it/villa-fiore-bed.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaJUCiAEBmAExuAEXyAEP2AEB6AEB-AECiAIBqAIDuALexufqBcACAQ&sid=b60fd3100851549ef6610f5de5028380&all_sr_blocks=34518901_91923281_0_1_0&checkin=2019-08-22&checkout=2019-08-23&dest_id=907&dest_type=region&hapos=698&highlighted_blocks=34518901_91923281_0_1_0&hpos=33&nflt=class%3D0%3B&sr_order=popularity&srepoch=1566172131&srpvid=7e60a771fbde008e&ucfs=1&from=searchresults ;highlight_room=#hotelTmpl"
"14589679","BOOKING_AVAIL","https://www.booking.com/hotel/it/palazzo-meraviglia.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaDuIAQGYATG4ARjIAQzYAQHoAQH4AQKIAgGoAgS4AsLF5-oFwAIB&sid=4e8e0d6f27e56c454e79b6c23ab9b19f&all_sr_blocks=168529206_89759472_0_0_0&checkin=2019-08-23&checkout=2019-08-24&dest_id=905&dest_type=region&hapos=607&highlighted_blocks=168529206_89759472_0_0_0&hpos=42&sr_order=popularity&srepoch=1566171973&srpvid=3b4ea722b5cd007c&ucfs=1&from=searchresults ;highlight_room=#hotelTmpl"
"83466","BOOKING_INT","https://www.booking.com/hotel/it/patria-palace.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaJUCiAEBmAExuAEXyAEP2AEB6AEB-AECiAIBqAIDuALexufqBcACAQ&sid=b60fd3100851549ef6610f5de5028380&all_sr_blocks=1274608_95136356_0_41_0&checkin=2019-08-22&checkout=2019-08-23&dest_id=907&dest_type=region&hapos=7&highlighted_blocks=1274608_95136356_0_41_0&hpos=7&nflt=class%3D5%3B&sr_order=popularity&srepoch=1566172023&srpvid=672ca73ba72e008e&ucfs=1&from=searchresults ;highlight_room=#hotelTmpl"
"9596179","AIRBNB","https://www.airbnb.com/rooms/29664759?&guests=2&check_in=2019-11-13&check_out=2019-11-20"
"1580322","BOOKING_INT","https://www.booking.com/hotel/it/executive-bari.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaJUCiAEBmAExuAEXyAEP2AEB6AEB-AECiAIBqAIDuALexufqBcACAQ&sid=b60fd3100851549ef6610f5de5028380&all_sr_blocks=4867209_88434122_2_2_0&checkin=2019-08-22&checkout=2019-08-23&dest_id=907&dest_type=region&hapos=42&highlighted_blocks=4867209_88434122_2_2_0&hpos=27&nflt=class%3D3%3B&sr_order=popularity&srepoch=1566172035&srpvid=a157a741b73f00b0&ucfs=1&from=searchresults ;highlight_room=#hotelTmpl"
"35577228","BOOKING_INT","https://www.booking.com/hotel/it/costa-blu-agerola.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaI0CiAEBmAExuAEXyAEU2AEB6AEB-AECiAIBqAIDuAKTx-fqBcACAQ&sid=cb25f4d5df8721aed36e3bc3cc2042f0&all_sr_blocks=474939304_152917210_2_1_0&checkin=2019-08-21&checkout=2019-08-22&dest_id=1681&dest_type=region&group_adults=2&group_children=0&hapos=119&highlighted_blocks=474939304_152917210_2_1_0&hpos=54&no_rooms=1&sr_order=popularity&srepoch=1566172079&srpvid=8e73a757fede00fb&ucfs=1&from=searchresults ;highlight_room=#hotelTmpl"
"19900981","BOOKING_AVAIL","https://www.booking.com/hotel/it/atlantic-senigallia.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaDuIAQGYATG4ARjIARTYAQHoAQH4AQKIAgGoAgS4AufH5-oFwAIB&sid=7914c434f2635ff18637b2f2bcd02925&all_sr_blocks=41682415_165545895_2_42_0&checkin=2019-08-23&checkout=2019-08-24&dest_id=-129467&dest_type=city&group_adults=2&group_children=0&hapos=27&highlighted_blocks=41682415_165545895_2_42_0&hpos=12&no_rooms=1&sr_order=popularity&srepoch=1566172156&srpvid=9cf0a77d81fd02bc&ucfs=1&from=searchresults ;highlight_room=#hotelTmpl"
"23183826","BOOKING_AVAIL","https://www.booking.com/hotel/it/albergo-italia-ancona.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaDuIAQGYATG4ARjIAQzYAQHoAQH4AQKIAgGoAgS4AsLF5-oFwAIB&sid=4e8e0d6f27e56c454e79b6c23ab9b19f&all_sr_blocks=49776502_94377481_0_2_0&checkin=2019-08-23&checkout=2019-08-24&dest_id=905&dest_type=region&hapos=328&highlighted_blocks=49776502_94377481_0_2_0&hpos=13&sr_order=popularity&srepoch=1566171924&srpvid=df1fa70a513b002f&ucfs=1&from=searchresults ;highlight_room=#hotelTmpl"
"12568379","BOOKING_INT","https://www.booking.com/hotel/it/masseria-ancella.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaJUCiAEBmAExuAEXyAEP2AEB6AEB-AECiAIBqAIDuALexufqBcACAQ&sid=b60fd3100851549ef6610f5de5028380&all_sr_blocks=55552901_200179002_0_41_0&checkin=2019-08-22&checkout=2019-08-23&dest_id=907&dest_type=region&hapos=258&highlighted_blocks=55552901_200179002_0_41_0&hpos=43&nflt=class%3D0%3B&sr_order=popularity&srepoch=1566172070&srpvid=5243a75226190028&ucfs=1&from=searchresults ;highlight_room=#hotelTmpl"
"2530028","BOOKING_INT","https://www.booking.com/hotel/it/villa-principe-giovanni.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaKYCiAEBmAExuAEYyAEO2AEB6AEB-AECiAIBqAIEuALkx-fqBcACAQ&sid=66e3fe63f89bc524bbabc62deded6b0e&all_sr_blocks=8913201_91907966_0_1_0&checkin=2019-08-22&checkout=2019-08-23&dest_id=1681&dest_type=region&group_adults=2&group_children=0&hapos=216&highlighted_blocks=8913201_91907966_0_1_0&hpos=51&no_rooms=1&sr_order=popularity&srepoch=1566172174&srpvid=3efca786dbab002a&ucfs=1&from=searchresults ;highlight_room=#hotelTmpl"
"38803931","BOOKING_AVAIL","https://www.booking.com/hotel/it/villa-corallo-sant-39-omero.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaDuIAQGYATG4ARjIAQ_YAQHoAQH4AQKIAgGoAgS4As3I5-oFwAIB&sid=93c43e5e17856b37678aef5f0231b594&all_sr_blocks=538141103_199472928_2_1_0&checkin=2019-08-23&checkout=2019-08-24&dest_id=-127284&dest_type=city&group_adults=2&group_children=0&hapos=81&highlighted_blocks=538141103_199472928_2_1_0&hpos=16&no_rooms=1&sr_order=popularity&srepoch=1566172268&srpvid=5984a7b536b20274&ucfs=1&from=searchresults ;highlight_room=;spdest=ci/-127284;spdist=#hotelTmpl"
"919872","BOOKING_INT","https://www.booking.com/hotel/it/la-residenza-sorrento.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaKYCiAEBmAExuAEYyAEM2AEB6AEB-AECiAIBqAIEuAK0xefqBcACAQ&sid=3a16b714101880fbac78c61603d721bd&all_sr_blocks=8308509_88436542_0_1_0&checkin=2019-08-21&checkout=2019-08-22&dest_id=-110339&dest_type=city&hapos=684&highlighted_blocks=8308509_88436542_0_1_0&hpos=19&sr_order=popularity&srepoch=1566171927&srpvid=302da70bc07e002f&ucfs=1&from=searchresults ;highlight_room=;spdest=ci/-110339;spdist=#hotelTmpl"
"13495656","BOOKING_INT","https://www.booking.com/hotel/it/b-amp-b-via-gallipoli.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaJUCiAEBmAExuAEXyAEP2AEB6AEB-AECiAIBqAIDuALexufqBcACAQ&sid=b60fd3100851549ef6610f5de5028380&all_sr_blocks=45160801_88463517_0_1_0&checkin=2019-08-22&checkout=2019-08-23&dest_id=907&dest_type=region&hapos=69&highlighted_blocks=45160801_88463517_0_1_0&hpos=4&nflt=class%3D0%3B&sr_order=popularity&srepoch=1566172041&srpvid=883da744a0ed0092&ucfs=1&from=searchresults ;highlight_room=#hotelTmpl"
"23061145","BOOKING_INT","https://www.booking.com/hotel/it/le-dimore-baia-verde-b-amp-b.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaJUCiAEBmAExuAEXyAEP2AEB6AEB-AECiAIBqAIDuALexufqBcACAQ&sid=b60fd3100851549ef6610f5de5028380&all_sr_blocks=108249326_84529082_3_1_0&checkin=2019-08-22&checkout=2019-08-23&dest_id=907&dest_type=region&hapos=470&highlighted_blocks=108249326_84529082_3_1_0&hpos=55&nflt=class%3D0%3B&sr_order=popularity&srepoch=1566172100&srpvid=9076a762eba2005c&ucfs=1&from=searchresults ;highlight_room=#hotelTmpl"
"36971184","BOOKING_AVAIL","https://www.booking.com/hotel/it/dependance-bolivar.html?label=gen173nr-1FCAEoggI46AdIM1gEaDuIAQGYATG4ARjIAQ_YAQHoAQH4AQKIAgGoAgS4As3I5-oFwAIB&sid=93c43e5e17856b37678aef5f0231b594&all_sr_blocks=112084102_84211950_2_2_0&checkin=2019-08-23&checkout=2019-08-24&dest_id=-127284&dest_type=city&group_adults=2&group_children=0&hapos=8&highlighted_blocks=112084102_84211950_2_2_0&hpos=8&no_rooms=1&sr_order=popularity&srepoch=1566172249&srpvid=2943a7ac9d780127&ucfs=1&from=searchresults ;highlight_room=#hotelTmpl"
"23015684","BOOKING_INT","https://www.booking.com/hotel/it/bed-and-breakfast-ellera-viterbo.html?label=gen173nr-1FCAEoggI46AdIM1gEaJUCiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuAKKyufqBcACAQ&sid=dabdd6cdebcf7f7d9d7568e632f0f7af&all_sr_blocks=117194702_200271616_2_1_0&checkin=2019-08-23&checkout=2019-08-24&dest_id=-132645&dest_type=city&group_adults=2&group_children=0&hapos=18&highlighted_blocks=117194702_200271616_2_1_0&hpos=18&no_rooms=1&sr_order=popularity&srepoch=1566172439&srpvid=a709a80be83100a4&ucfs=1&from=searchresults ;highlight_room=#hotelTmpl"
"2540864","BOOKING_AVAIL","https://www.booking.com/hotel/it/relais-villa-fornari.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaDuIAQGYATG4ARjIAQzYAQHoAQH4AQKIAgGoAgS4AsLF5-oFwAIB&sid=4e8e0d6f27e56c454e79b6c23ab9b19f&all_sr_blocks=23552301_88443277_0_1_0&checkin=2019-08-23&checkout=2019-08-24&dest_id=905&dest_type=region&hapos=519&highlighted_blocks=23552301_88443277_0_1_0&hpos=4&sr_order=popularity&srepoch=1566171962&srpvid=cc91a71df40400e5&ucfs=1&from=searchresults ;highlight_room=#hotelTmpl"
"1243624","BOOKING_INT","https://www.booking.com/hotel/it/hotelclubsantagnello.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaKYCiAEBmAExuAEYyAEM2AEB6AEB-AECiAIBqAIEuAK0xefqBcACAQ&sid=3a16b714101880fbac78c61603d721bd&all_sr_blocks=8152102_199504674_0_1_0&checkin=2019-08-21&checkout=2019-08-22&dest_id=-110339&dest_type=city&hapos=658&highlighted_blocks=8152102_199504674_0_1_0&hpos=43&sr_order=popularity&srepoch=1566171920&srpvid=6b5fa708afcb0079&ucfs=1&from=searchresults ;highlight_room=;spdest=ci/-110339;spdist=#hotelTmpl"
"12362441","BOOKING_INT","https://www.booking.com/hotel/it/b-amp-b-il-ventaglio.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaJUCiAEBmAExuAEXyAEP2AEB6AEB-AECiAIBqAIDuALexufqBcACAQ&sid=b60fd3100851549ef6610f5de5028380&all_sr_blocks=135121409_125394869_2_1_0&checkin=2019-08-22&checkout=2019-08-23&dest_id=907&dest_type=region&hapos=167&highlighted_blocks=135121409_125394869_2_1_0&hpos=52&nflt=class%3D0%3B&sr_order=popularity&srepoch=1566172051&srpvid=359fa7494a430002&ucfs=1&from=searchresults ;highlight_room=#hotelTmpl"
"8823124","BOOKING_INT","https://www.booking.com/hotel/it/alla-corte-delle-terme-resort.html?label=gen173nr-1FCAEoggI46AdIM1gEaJUCiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuAKKyufqBcACAQ&sid=dabdd6cdebcf7f7d9d7568e632f0f7af&all_sr_blocks=2433012_124338640_2_1_0&checkin=2019-08-23&checkout=2019-08-24&dest_id=-132645&dest_type=city&group_adults=2&group_children=0&hapos=2&highlighted_blocks=2433012_124338640_2_1_0&hpos=2&no_rooms=1&sr_order=popularity&srepoch=1566172439&srpvid=a709a80be83100a4&ucfs=1&from=searchresults ;highlight_room=#hotelTmpl"
"19712499","BOOKING_INT","https://www.booking.com/hotel/it/casa-vacanze-li-galli.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaKYCiAEBmAExuAEYyAEM2AEB6AEB-AECiAIBqAIEuAK7yOfqBcACAQ&sid=9a67503e929455c00b38f36af7f81d7c&all_sr_blocks=62274503_85211896_5_0_0&checkin=2019-08-22&checkout=2019-08-23&dest_id=-110339&dest_type=city&hapos=669&highlighted_blocks=62274503_85211896_5_0_0&hpos=4&sr_order=popularity&srepoch=1566172328&srpvid=7c45a7d33a9900d4&ucfs=1&bhgwe_cep=1&from=searchresults ;highlight_room=;spdest=ci/-110339;spdist=;has_campaign_deals_getaway19_customer_label=1#hotelTmpl"
"4645143","XP_HK_V2","https://www.expedia.com.hk/go/hotel/search/pinned/4645143/2019-09-24/2019-09-25?tpid=18&NumAdult1=2&chid=0b510198-12b6-4ffb-a7a6-2adbb8562bd0&eapid=44327&NumRoom=1&mctc=6¤cy=JPY&langid=1033&NumNights=1"
"36175410","BOOKING_INT","https://www.booking.com/hotel/it/sunset-b-amp-b-pompei-pompei.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaKYCiAEBmAExuAEYyAEM2AEB6AEB-AECiAIBqAIEuAK7yOfqBcACAQ&sid=9a67503e929455c00b38f36af7f81d7c&all_sr_blocks=368306802_171228169_2_1_0&checkin=2019-08-22&checkout=2019-08-23&dest_id=-110339&dest_type=city&hapos=588&highlighted_blocks=368306802_171228169_2_1_0&hpos=23&sr_order=popularity&srepoch=1566172315&srpvid=b5d3a7cd6d140095&ucfs=1&from=searchresults ;highlight_room=;spdest=ci/-110339;spdist=#hotelTmpl"
"4160085","BOOKING_AVAIL","https://www.booking.com/hotel/it/palace-civitanova-marche.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaDuIAQGYATG4ARjIAQzYAQHoAQH4AQKIAgGoAgS4AsLF5-oFwAIB&sid=4e8e0d6f27e56c454e79b6c23ab9b19f&all_sr_blocks=28123603_200136708_0_1_0&checkin=2019-08-23&checkout=2019-08-24&dest_id=905&dest_type=region&hapos=63&highlighted_blocks=28123603_200136708_0_1_0&hpos=48&sr_order=popularity&srepoch=1566171867&srpvid=77b2a6ed13d700d1&ucfs=1&from=searchresults ;highlight_room=#hotelTmpl"
"22625659","BOOKING_INT","https://www.booking.com/hotel/it/domus-intra-montes-tramonti.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaKYCiAEBmAExuAEYyAEM2AEB6AEB-AECiAIBqAIEuAK0xefqBcACAQ&sid=3a16b714101880fbac78c61603d721bd&all_sr_blocks=100272302_121563375_2_42_0&checkin=2019-08-21&checkout=2019-08-22&dest_id=-110339&dest_type=city&hapos=165&highlighted_blocks=100272302_121563375_2_42_0&hpos=50&sr_order=popularity&srepoch=1566171857&srpvid=abbea6e87f14005e&ucfs=1&bhgwe_cep=1&from=searchresults ;highlight_room=;spdest=ci/-110339;spdist=#hotelTmpl"
"32517343","BOOKING_AVAIL","https://www.booking.com/hotel/it/tuttaterra.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaDuIAQGYATG4ARjIAQzYAQHoAQH4AQKIAgGoAgS4AsLF5-oFwAIB&sid=4e8e0d6f27e56c454e79b6c23ab9b19f&all_sr_blocks=60636402_194894011_2_1_0&checkin=2019-08-23&checkout=2019-08-24&dest_id=905&dest_type=region&hapos=591&highlighted_blocks=60636402_194894011_2_1_0&hpos=26&sr_order=popularity&srepoch=1566171973&srpvid=3b4ea722b5cd007c&ucfs=1&from=searchresults ;highlight_room=#hotelTmpl"
"38868070","BOOKING_INT","https://www.booking.com/hotel/it/coluni-sport-resort.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaJUCiAEBmAExuAEXyAEP2AEB6AEB-AECiAIBqAIDuALexufqBcACAQ&sid=b60fd3100851549ef6610f5de5028380&all_sr_blocks=501114205_184969121_2_1_0&checkin=2019-08-22&checkout=2019-08-23&dest_id=907&dest_type=region&hapos=626&highlighted_blocks=501114205_184969121_2_1_0&hpos=11&nflt=class%3D0%3B&sr_order=popularity&srepoch=1566172125&srpvid=df1fa76e5f980060&ucfs=1&bhgwe_cep=1&from=searchresults ;highlight_room=#hotelTmpl"
"13113125","BOOKING_INT","https://www.booking.com/hotel/it/residence-parmigianino.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaJUCiAEBmAExuAEXyAEP2AEB6AEB-AECiAIBqAIDuALfyOfqBcACAQ&sid=876db761fd9b1cbeaadf035b07da31ed&all_sr_blocks=195494001_195094419_2_2_0&checkin=2019-08-20&checkout=2019-08-21&dest_id=-111589&dest_type=city&hapos=144&highlighted_blocks=195494001_195094419_2_2_0&hpos=29&sr_order=popularity&srepoch=1566172290&srpvid=d7e6a7c1ab65010f&ucfs=1&from=searchresults ;highlight_room=;spdest=ci/-111589;spdist=#hotelTmpl"
"13161892","BOOKING_INT","https://www.booking.com/hotel/it/spiaggia-bella-resort-parco-del-rauccio.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaJUCiAEBmAExuAEXyAEP2AEB6AEB-AECiAIBqAIDuALexufqBcACAQ&sid=b60fd3100851549ef6610f5de5028380&all_sr_blocks=132324302_94729725_3_34_0&checkin=2019-08-22&checkout=2019-08-23&dest_id=907&dest_type=region&hapos=4&highlighted_blocks=132324302_94729725_3_34_0&hpos=4&nflt=class%3D3%3B&sr_order=popularity&srepoch=1566172020&srpvid=f81fa73a0e0300b8&ucfs=1&from=searchresults ;highlight_room=#hotelTmpl"
